,user_id,username,anime_id,anime_title,score
525,4,Crystal,141,Jinki:Extend,6
526,4,Crystal,10357,Jinrui wa Suitai Shimashita,8
527,4,Crystal,3092,Junjou Romantica,6
528,4,Crystal,4814,Junjou Romantica 2,6
529,4,Crystal,153,Juuni Kokuki,9
530,4,Crystal,35076,Juuni Taisen,6
531,4,Crystal,14467,K,5
532,4,Crystal,5680,K-On!,7
533,4,Crystal,6862,K-On!: Live House!,7
534,4,Crystal,7017,K-On!: Ura-On!,5
535,4,Crystal,16904,K: Missing Kings,6
536,4,Crystal,27991,K: Return of Kings,6
537,4,Crystal,590,Kage kara Mamoru!,6
538,4,Crystal,16664,Kaguya-hime no Monogatari,8
539,4,Crystal,7054,Kaichou wa Maid-sama!,9
540,4,Crystal,9366,Kaichou wa Maid-sama!: Omake da yo!,7
541,4,Crystal,37981,Kaijuu no Kodomo,6
542,4,Crystal,16668,Kakumeiki Valvrave,5
543,4,Crystal,18295,Kakumeiki Valvrave 2nd Season,6
544,4,Crystal,1808,Kamichama Karin,5
545,4,Crystal,142,Kamikaze Kaitou Jeanne,6
546,9,Arcane,269,Bleach,10
547,9,Arcane,60,Chrno Crusade,8
548,9,Arcane,777,Hellsing Ultimate,4
549,9,Arcane,99,Mai-Otome,8
550,9,Arcane,20,Naruto,9
551,9,Arcane,49,Aa! Megami-sama!,9
552,9,Arcane,304,Aa! Megami-sama! Movie,10
553,9,Arcane,53,Ai Yori Aoshi,8
554,9,Arcane,101,Air,9
555,9,Arcane,281,Akane Maniax,7
556,9,Arcane,159,Boukyaku no Senritsu,10
557,9,Arcane,105,Boys Be...,7
558,9,Arcane,59,Chobits,8
559,9,Arcane,61,D.N.Angel,10
560,9,Arcane,63,DearS,6
561,9,Arcane,813,Dragon Ball Z,7
562,9,Arcane,226,Elfen Lied,10
563,9,Arcane,119,Final Approach,9
564,9,Arcane,317,Final Fantasy VII: Advent Children,10
565,9,Arcane,73,Full Metal Panic! The Second Raid,9
566,9,Arcane,72,Full Metal Panic? Fumoffu,10
567,9,Arcane,121,Fullmetal Alchemist,8
568,9,Arcane,430,Fullmetal Alchemist: The Conqueror of Shamballa,8
569,9,Arcane,127,Gate Keepers,7
570,9,Arcane,241,Girls Bravo: First Season,8
571,9,Arcane,297,Grenadier: Hohoemi no Senshi,7
572,9,Arcane,411,Gun x Sword,7
573,9,Arcane,134,Gunslinger Girl,6
574,9,Arcane,318,Hand Maid May,7
575,9,Arcane,270,Hellsing,10
576,9,Arcane,257,Ikkitousen,2
577,9,Arcane,618,Juubee Ninpuuchou: Ryuuhougyoku-hen,7
578,9,Arcane,143,Kannazuki no Miko,9
579,9,Arcane,144,Kanon,7
580,9,Arcane,93,Kidou Senshi Gundam SEED,10
581,9,Arcane,147,Kimi ga Nozomu Eien,8
582,9,Arcane,670,Lamune,8
583,9,Arcane,189,Love Hina,10
584,9,Arcane,193,Maburaho,9
585,9,Arcane,576,Magikano,5
586,9,Arcane,330,Midori no Hibi,9
587,9,Arcane,30,Neon Genesis Evangelion,4
588,9,Arcane,196,Onegai☆Twins,9
589,9,Arcane,161,Peace Maker Kurogane,9
590,9,Arcane,162,Pita Ten,8
591,9,Arcane,208,R.O.D: Read or Die,8
592,9,Arcane,209,R.O.D: The TV,9
593,9,Arcane,238,Rekka no Honoo,9
594,9,Arcane,197,Rizelmine,8
595,9,Arcane,45,Rurouni Kenshin: Meiji Kenkaku Romantan,8
596,9,Arcane,205,Samurai Champloo,8
597,9,Arcane,24,School Rumble,9
598,9,Arcane,390,Suzuka,9
599,9,Arcane,174,Tenjou Tenge,8
600,9,Arcane,51,Tenshi Kinryouku,5
601,9,Arcane,6,Trigun,8
602,9,Arcane,184,Xenosaga The Animation,8
603,9,Arcane,392,Yuu☆Yuu☆Hakusho,9
604,9,Arcane,1248,Zone of the Enders: 2167 Idolo,6
605,9,Arcane,109,Bakuretsu Tenshi,6
606,9,Arcane,467,Koukaku Kidoutai: Stand Alone Complex,7
607,9,Arcane,202,Wolf's Rain,6
608,9,Arcane,379,Heppoko Jikken Animation Excel♥Saga,1
609,9,Arcane,275,Love♥Love?,4
610,9,Arcane,22,Tennis no Oujisama,5
611,20,vondur,11061,Hunter x Hunter (2011),10
612,20,vondur,16009,Kamisama no Inai Nichiyoubi,8
613,20,vondur,486,Kino no Tabi: The Beautiful World,8
614,20,vondur,35062,Mahoutsukai no Yome,7
615,20,vondur,1735,Naruto: Shippuuden,7
616,20,vondur,21,One Piece,9
617,20,vondur,16498,Shingeki no Kyojin,9
618,20,vondur,889,Black Lagoon,9
619,20,vondur,1519,Black Lagoon: The Second Barrage,9
620,20,vondur,31964,Boku no Hero Academia,8
621,20,vondur,33486,Boku no Hero Academia 2nd Season,9
622,20,vondur,36456,Boku no Hero Academia 3rd Season,9
623,20,vondur,1818,Claymore,8
624,20,vondur,1575,Code Geass: Hangyaku no Lelouch,8
625,20,vondur,1,Cowboy Bebop,9
626,20,vondur,5,Cowboy Bebop: Tengoku no Tobira,8
627,20,vondur,1535,Death Note,9
628,20,vondur,226,Elfen Lied,8
629,20,vondur,790,Ergo Proxy,8
630,20,vondur,356,Fate/stay night,8
631,20,vondur,10087,Fate/Zero,9
632,20,vondur,11741,Fate/Zero 2nd Season,8
633,20,vondur,317,Final Fantasy VII: Advent Children,8
634,20,vondur,18507,Free!,9
635,20,vondur,71,Full Metal Panic!,7
636,20,vondur,121,Fullmetal Alchemist,10
637,20,vondur,5114,Fullmetal Alchemist: Brotherhood,9
638,20,vondur,430,Fullmetal Alchemist: The Conqueror of Shamballa,9
639,20,vondur,2890,Gake no Ue no Ponyo,8
640,20,vondur,239,Gankutsuou,9
641,20,vondur,384,Gantz,6
642,20,vondur,395,Gantz 2nd Stage,6
643,20,vondur,240,Genshiken,7
644,20,vondur,2508,Genshiken 2,7
645,20,vondur,1813,Genshiken OVA,6
646,20,vondur,245,Great Teacher Onizuka,9
647,20,vondur,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8
648,20,vondur,3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8
649,20,vondur,263,Hajime no Ippo,9
650,20,vondur,5258,Hajime no Ippo: New Challenger,9
651,20,vondur,270,Hellsing,8
652,20,vondur,578,Hotaru no Haka,8
653,20,vondur,431,Howl no Ugoku Shiro,9
654,20,vondur,136,Hunter x Hunter,10
655,20,vondur,138,Hunter x Hunter: Greed Island,10
656,20,vondur,139,Hunter x Hunter: Greed Island Final,10
657,20,vondur,137,Hunter x Hunter: Original Video Animation,10
658,20,vondur,257,Ikkitousen,5
659,20,vondur,1956,Ikkitousen: Dragon Destiny,5
660,20,vondur,14719,JoJo no Kimyou na Bouken (TV),7
661,20,vondur,153,Juuni Kokuki,9
662,20,vondur,4282,Kara no Kyoukai Movie 5: Mujun Rasen,8
663,20,vondur,572,Kaze no Tani no Nausicaä,9
664,20,vondur,33,Kenpuu Denki Berserk,9
665,20,vondur,43,Koukaku Kidoutai,7
666,20,vondur,433,"Kumo no Mukou, Yakusoku no Basho",9
667,20,vondur,416,Kurenai no Buta,7
668,20,vondur,97,Last Exile,9
669,20,vondur,34599,Made in Abyss,9
670,20,vondur,512,Majo no Takkyuubin,9
671,20,vondur,585,Mimi wo Sumaseba,6
672,20,vondur,164,Mononoke Hime,10
673,20,vondur,457,Mushishi,10
674,20,vondur,3655,Nabari no Ou,8
675,20,vondur,20,Naruto,6
676,20,vondur,761,Naruto: Akaki Yotsuba no Clover wo Sagase,4
677,20,vondur,4437,Naruto: Shippuuden Movie 2 - Kizuna,5
678,20,vondur,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,5
679,20,vondur,597,Neko no Ongaeshi,7
680,20,vondur,1698,Nodame Cantabile,9
681,20,vondur,5690,Nodame Cantabile Finale,8
682,20,vondur,4477,Nodame Cantabile: Paris-hen,9
683,20,vondur,30276,One Punch Man,9
684,20,vondur,853,Ouran Koukou Host Club,7
685,20,vondur,29803,Overlord,7
686,20,vondur,1943,Paprika,9
687,20,vondur,528,Pokemon Movie 01: Mewtwo no Gyakushuu,6
688,20,vondur,45,Rurouni Kenshin: Meiji Kenkaku Romantan,9
689,20,vondur,166,Samurai 7,8
690,20,vondur,205,Samurai Champloo,9
691,20,vondur,167,Scrapped Princess,9
692,20,vondur,1827,Seirei no Moribito,10
693,20,vondur,199,Sen to Chihiro no Kamikakushi,10
694,20,vondur,1559,Shijou Saikyou no Deshi Kenichi,8
695,20,vondur,11371,Shin Tennis no Oujisama,7
696,20,vondur,9253,Steins Gate,10
697,20,vondur,16524,Suisei no Gargantia,9
698,20,vondur,849,Suzumiya Haruhi no Yuuutsu,8
699,20,vondur,11757,Sword Art Online,8
700,20,vondur,174,Tenjou Tenge,7
701,20,vondur,22,Tennis no Oujisama,8
702,20,vondur,995,Tennis no Oujisama: Zenkoku Taikai-hen,8
703,20,vondur,4053,Tennis no Oujisama: Zenkoku Taikai-hen - Final,8
704,20,vondur,2752,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,9
705,20,vondur,523,Tonari no Totoro,9
706,20,vondur,6,Trigun,8
707,20,vondur,5365,Tsumiki no Ie,6
708,20,vondur,479,Ueki no Housoku,7
709,20,vondur,202,Wolf's Rain,8
710,20,vondur,269,Bleach,7
711,20,vondur,2025,Darker than Black: Kuro no Keiyakusha,8
712,20,vondur,6702,Fairy Tail,6
713,20,vondur,10033,Toriko,8
714,20,vondur,1482,D.Gray-man,8
715,20,vondur,392,Yuu☆Yuu☆Hakusho,5
716,23,Amuro,28249,Arslan Senki (TV),8
717,23,Amuro,27663,Baby Steps 2nd Season,7
718,23,Amuro,30230,Diamond no Ace: Second Season,7
719,23,Amuro,25183,Gangsta.,9
720,23,Amuro,28977,Gintama°,9
721,23,Amuro,24439,Kekkai Sensen,9
722,23,Amuro,1735,Naruto: Shippuuden,6
723,23,Amuro,21,One Piece,7
724,23,Amuro,28619,Ranpo Kitan: Game of Laplace,7
725,23,Amuro,28497,Rokka no Yuusha,8
726,23,Amuro,28171,Shokugeki no Souma,9
727,23,Amuro,24405,World Trigger,8
728,23,Amuro,5525,07-Ghost,7
729,23,Amuro,25397,Absolute Duo,7
730,23,Amuro,1292,Afro Samurai,10
731,23,Amuro,857,Air Gear,8
732,23,Amuro,9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7
733,23,Amuro,22199,Akame ga Kill!,10
734,23,Amuro,22729,Aldnoah.Zero,7
735,23,Amuro,27655,Aldnoah.Zero Part 2,7
736,23,Amuro,6547,Angel Beats!,7
737,23,Amuro,9919,Ao no Exorcist,9
738,23,Amuro,18893,Aoki Hagane no Arpeggio: Ars Nova,7
739,23,Amuro,7647,Arakawa Under the Bridge,7
740,23,Amuro,21185,Baby Steps,7
741,23,Amuro,2251,Baccano!,7
742,23,Amuro,1682,Baldr Force Exe Resolution,9
743,23,Amuro,2986,Bamboo Blade,9
744,23,Amuro,57,Beck,6
745,23,Amuro,9513,Beelzebub,8
746,23,Amuro,1498,Black Blood Brothers,7
747,23,Amuro,20787,Black Bullet,7
748,23,Amuro,68,Black Cat (TV),6
749,23,Amuro,889,Black Lagoon,9
750,23,Amuro,4901,Black Lagoon: Roberta's Blood Trail,9
751,23,Amuro,1519,Black Lagoon: The Second Barrage,9
752,23,Amuro,11285,Black★Rock Shooter (TV),7
753,23,Amuro,22547,Blade & Soul,6
754,23,Amuro,18767,BlazBlue: Alter Memory,6
755,23,Amuro,269,Bleach,7
756,23,Amuro,1686,Bleach Movie 1: Memories of Nobody,8
757,23,Amuro,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,9
758,23,Amuro,762,Bleach: Memories in the Rain,8
759,23,Amuro,834,Bleach: The Sealed Sword Frenzy,9
760,23,Amuro,11633,Blood Lad,8
761,23,Amuro,150,Blood+,9
762,23,Amuro,10490,Blood-C,8
763,23,Amuro,10681,Blood-C: The Last Dark,7
764,23,Amuro,405,Blood: The Last Vampire,7
765,23,Amuro,2142,Blue Dragon,8
766,23,Amuro,11241,Brave 10,7
767,23,Amuro,14345,Btooom!,7
768,23,Amuro,10163,C: The Money of Soul and Possibility Control,8
769,23,Amuro,4981,Casshern Sins,6
770,23,Amuro,1818,Claymore,8
771,23,Amuro,1575,Code Geass: Hangyaku no Lelouch,8
772,23,Amuro,2904,Code Geass: Hangyaku no Lelouch R2,8
773,23,Amuro,9479,Coppelion,6
774,23,Amuro,1,Cowboy Bebop,9
775,23,Amuro,5,Cowboy Bebop: Tengoku no Tobira,8
776,23,Amuro,15109,Cuticle Tantei Inaba,6
777,23,Amuro,1482,D.Gray-man,9
778,23,Amuro,8915,Dantalian no Shoka,7
779,23,Amuro,2025,Darker than Black: Kuro no Keiyakusha,9
780,23,Amuro,4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7
781,23,Amuro,7338,Darker than Black: Kuro no Keiyakusha Gaiden,7
782,23,Amuro,6573,Darker than Black: Ryuusei no Gemini,8
783,23,Amuro,6880,Deadman Wonderland,9
784,23,Amuro,1535,Death Note,8
785,23,Amuro,18689,Diamond no Ace,7
786,23,Amuro,10155,Dog Days,6
787,23,Amuro,223,Dragon Ball,9
788,23,Amuro,225,Dragon Ball GT,7
789,23,Amuro,6033,Dragon Ball Kai,7
790,23,Amuro,813,Dragon Ball Z,8
791,23,Amuro,14837,Dragon Ball Z Movie 14: Kami to Kami,9
792,23,Amuro,2795,Dragonaut: The Resonance,7
793,23,Amuro,23333,DRAMAtical Murder,5
794,23,Amuro,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
795,23,Amuro,2030,El Cazador de la Bruja,7
796,23,Amuro,226,Elfen Lied,9
797,23,Amuro,790,Ergo Proxy,9
798,23,Amuro,393,Escaflowne,7
799,23,Amuro,15,Eyeshield 21,7
800,23,Amuro,6702,Fairy Tail,7
801,23,Amuro,356,Fate/stay night,8
802,23,Amuro,22297,Fate/stay night: Unlimited Blade Works,9
803,23,Amuro,28701,Fate/stay night: Unlimited Blade Works 2nd Season,9
804,23,Amuro,317,Final Fantasy VII: Advent Children,7
805,23,Amuro,1361,Final Fantasy: The Spirits Within,6
806,23,Amuro,9367,Freezing,7
807,23,Amuro,18001,Freezing Vibration,7
808,23,Amuro,73,Full Metal Panic! The Second Raid,6
809,23,Amuro,121,Fullmetal Alchemist,9
810,23,Amuro,5114,Fullmetal Alchemist: Brotherhood,9
811,23,Amuro,664,Fullmetal Alchemist: Reflections,9
812,23,Amuro,430,Fullmetal Alchemist: The Conqueror of Shamballa,9
813,23,Amuro,4725,Ga-Rei: Zero,6
814,23,Amuro,19367,Galilei Donna,5
815,23,Amuro,18229,Gatchaman Crowds,8
816,23,Amuro,240,Genshiken,5
817,23,Amuro,2508,Genshiken 2,6
818,23,Amuro,241,Girls Bravo: First Season,6
819,23,Amuro,21431,Gokukoku no Brynhildr,6
820,23,Amuro,4039,Golgo 13 (TV),8
821,23,Amuro,8425,Gosick,8
822,23,Amuro,245,Great Teacher Onizuka,6
823,23,Amuro,297,Grenadier: Hohoemi no Senshi,8
824,23,Amuro,17729,Grisaia no Kajitsu,7
825,23,Amuro,29095,Grisaia no Rakuen,7
826,23,Amuro,10793,Guilty Crown,8
827,23,Amuro,411,Gun x Sword,7
828,23,Amuro,267,Gungrave,8
829,23,Amuro,134,Gunslinger Girl,6
830,23,Amuro,28791,Gunslinger Stratos The Animation,7
831,23,Amuro,13161,Hagure Yuusha no Aesthetica,7
832,23,Amuro,20583,Haikyuu!!,7
833,23,Amuro,263,Hajime no Ippo,8
834,23,Amuro,264,Hajime no Ippo: Champion Road,10
835,23,Amuro,265,Hajime no Ippo: Mashiba vs. Kimura,8
836,23,Amuro,5258,Hajime no Ippo: New Challenger,8
837,23,Amuro,19647,Hajime no Ippo: Rising,7
838,23,Amuro,15613,Hakkenden: Touhou Hakken Ibun,7
839,23,Amuro,18055,Hakkenden: Touhou Hakken Ibun 2nd Season,6
840,23,Amuro,20689,Hamatora The Animation,7
841,23,Amuro,15809,Hataraku Maou-sama!,7
842,23,Amuro,2026,Hayate no Gotoku!,8
843,23,Amuro,4192,Hayate no Gotoku!!,6
844,23,Amuro,270,Hellsing,10
845,23,Amuro,777,Hellsing Ultimate,10
846,23,Amuro,2002,Heroic Age,7
847,23,Amuro,11617,High School DxD,8
848,23,Amuro,24703,High School DxD BorN,8
849,23,Amuro,15451,High School DxD New,8
850,23,Amuro,20853,Hitsugi no Chaika,7
851,23,Amuro,24231,Hitsugi no Chaika: Avenging Battle,7
852,23,Amuro,136,Hunter x Hunter,8
853,23,Amuro,11061,Hunter x Hunter (2011),9
854,23,Amuro,138,Hunter x Hunter: Greed Island,8
855,23,Amuro,139,Hunter x Hunter: Greed Island Final,8
856,23,Amuro,137,Hunter x Hunter: Original Video Animation,8
857,23,Amuro,15377,Hyakka Ryouran: Samurai Bride,6
858,23,Amuro,8277,Hyakka Ryouran: Samurai Girls,7
859,23,Amuro,7088,Ichiban Ushiro no Daimaou,7
860,23,Amuro,257,Ikkitousen,8
861,23,Amuro,1956,Ikkitousen: Dragon Destiny,9
862,23,Amuro,4196,Ikkitousen: Great Guardians,8
863,23,Amuro,7580,Ikkitousen: Xtreme Xecutor,8
864,23,Amuro,15059,Initial D Fifth Stage,7
865,23,Amuro,22507,Initial D Final Stage,7
866,23,Amuro,185,Initial D First Stage,7
867,23,Amuro,18,Initial D Fourth Stage,7
868,23,Amuro,186,Initial D Second Stage,7
869,23,Amuro,187,Initial D Third Stage,7
870,23,Amuro,468,Innocence,9
871,23,Amuro,9041,IS: Infinite Stratos,7
872,23,Amuro,18247,IS: Infinite Stratos 2,5
873,23,Amuro,25429,Isuca,7
874,23,Amuro,26441,Junketsu no Maria,7
875,23,Amuro,16668,Kakumeiki Valvrave,7
876,23,Amuro,18295,Kakumeiki Valvrave 2nd Season,7
877,23,Amuro,1604,Katekyou Hitman Reborn!,8
878,23,Amuro,1606,Kekkaishi,9
879,23,Amuro,845,Kiba,8
880,23,Amuro,93,Kidou Senshi Gundam SEED,6
881,23,Amuro,18679,Kill la Kill,10
882,23,Amuro,22535,Kiseijuu: Sei no Kakuritsu,10
883,23,Amuro,1067,Kishin Houkou Demonbane (TV),7
884,23,Amuro,43,Koukaku Kidoutai,9
885,23,Amuro,29325,Koukaku Kidoutai Arise: Alternative Architecture,9
886,23,Amuro,467,Koukaku Kidoutai: Stand Alone Complex,10
887,23,Amuro,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,10
888,23,Amuro,237,Koukyoushihen Eureka Seven,7
889,23,Amuro,3653,Kurogane no Linebarrels,7
890,23,Amuro,4898,Kuroshitsuji,7
891,23,Amuro,6707,Kuroshitsuji II,7
892,23,Amuro,18153,Kyoukai no Kanata,7
893,23,Amuro,97,Last Exile,7
894,23,Amuro,10336,Last Exile: Ginyoku no Fam,7
895,23,Amuro,17265,Log Horizon,9
896,23,Amuro,23321,Log Horizon 2nd Season,9
897,23,Amuro,189,Love Hina,6
898,23,Amuro,190,Love Hina Again,6
899,23,Amuro,23133,M3: Sono Kuroki Hagane,6
900,23,Amuro,17247,Machine-Doll wa Kizutsukanai,7
901,23,Amuro,24455,Madan no Ou to Vanadis,6
902,23,Amuro,18115,Magi: The Kingdom of Magic,9
903,23,Amuro,14513,Magi: The Labyrinth of Magic,9
904,23,Amuro,19769,Mahou Sensou,5
905,23,Amuro,20785,Mahouka Koukou no Rettousei,9
906,23,Amuro,627,Major S1,5
907,23,Amuro,558,Major S2,5
908,23,Amuro,1842,Major S3,5
909,23,Amuro,3226,Major S4,6
910,23,Amuro,5028,Major S5,6
911,23,Amuro,7655,Major S6,6
912,23,Amuro,11917,Major: World Series,6
913,23,Amuro,16890,Makai Ouji: Devils and Realist,6
914,23,Amuro,10465,Manyuu Hikenchou,7
915,23,Amuro,28817,Mikagura Gakuen Kumikyoku (TV),6
916,23,Amuro,8917,Mouretsu Pirates,6
917,23,Amuro,4151,Mugen no Juunin,7
918,23,Amuro,23755,Nanatsu no Taizai,9
919,23,Amuro,20,Naruto,7
920,23,Amuro,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,8
921,23,Amuro,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,8
922,23,Amuro,30,Neon Genesis Evangelion,1
923,23,Amuro,2970,Night Wizard,6
924,23,Amuro,19815,No Game No Life,9
925,23,Amuro,19855,Nobunagun,8
926,23,Amuro,584,Noein: Mou Hitori no Kimi e,9
927,23,Amuro,272,Noir,6
928,23,Amuro,20507,Noragami,9
929,23,Amuro,8476,Otome Youkai Zakuro,5
930,23,Amuro,2112,Over Drive,8
931,23,Amuro,26243,Owari no Seraph,8
932,23,Amuro,13601,Psycho-Pass,9
933,23,Amuro,23281,Psycho-Pass 2,9
934,23,Amuro,1538,Pumpkin Scissors,9
935,23,Amuro,919,Ray The Animation,8
936,23,Amuro,3363,RD Sennou Chousashitsu,7
937,23,Amuro,23421,Re:␣Hamatora,7
938,23,Amuro,2993,Rosario to Vampire,7
939,23,Amuro,4214,Rosario to Vampire Capu2,7
940,23,Amuro,64,Rozen Maiden,6
941,23,Amuro,166,Samurai 7,8
942,23,Amuro,205,Samurai Champloo,8
943,23,Amuro,1508,Sci-fi Harry,7
944,23,Amuro,167,Scrapped Princess,7
945,23,Amuro,5940,Seiken no Blacksmith,6
946,23,Amuro,6974,Seikimatsu Occult Gakuin,7
947,23,Amuro,21033,Seikoku no Dragonar,6
948,23,Amuro,22877,Seireitsukai no Blade Dance,6
949,23,Amuro,4063,Sekirei,7
950,23,Amuro,5277,Sekirei: Pure Engagement,7
951,23,Amuro,5355,Sengoku Basara,6
952,23,Amuro,154,Shaman King,7
953,23,Amuro,5220,Shangri-La,6
954,23,Amuro,1559,Shijou Saikyou no Deshi Kenichi,9
955,23,Amuro,11813,Shijou Saikyou no Deshi Kenichi OVA,7
956,23,Amuro,4581,Shikabane Hime: Aka,7
957,23,Amuro,21843,Shingeki no Bahamut: Genesis,8
958,23,Amuro,16498,Shingeki no Kyojin,10
959,23,Amuro,18397,Shingeki no Kyojin OVA,7
960,23,Amuro,25781,Shingeki no Kyojin: Kuinaki Sentaku,7
961,23,Amuro,23233,Shinmai Maou no Testament,7
962,23,Amuro,2596,Shinreigari,7
963,23,Amuro,1557,Shounen Onmyouji,8
964,23,Amuro,19775,Sidonia no Kishi,8
965,23,Amuro,3588,Soul Eater,9
966,23,Amuro,21507,Soul Eater NOT!,7
967,23,Amuro,21195,Soul Eater: Late Night Show,7
968,23,Amuro,854,Soul Link,6
969,23,Amuro,342,Starship Operators,6
970,23,Amuro,2418,Stranger: Mukou Hadan,10
971,23,Amuro,18277,Strike the Blood,6
972,23,Amuro,25,Sunabouzu,7
973,23,Amuro,11757,Sword Art Online,8
974,23,Amuro,21881,Sword Art Online II,8
975,23,Amuro,4884,Tales of the Abyss,7
976,23,Amuro,2001,Tengen Toppa Gurren Lagann,10
977,23,Amuro,22,Tennis no Oujisama,9
978,23,Amuro,5751,Tennis no Oujisama: Another Story - Kako to Mirai no Message,6
979,23,Amuro,10573,Tennis no Oujisama: Another Story II - Ano Toki no Bokura,7
980,23,Amuro,995,Tennis no Oujisama: Zenkoku Taikai-hen,8
981,23,Amuro,4053,Tennis no Oujisama: Zenkoku Taikai-hen - Final,7
982,23,Amuro,2752,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,8
983,23,Amuro,2158,Terra e... (TV),7
984,23,Amuro,5074,Tetsuwan Birdy Decode:02,7
985,23,Amuro,26,Texhnolyze,4
986,23,Amuro,9941,Tiger & Bunny,7
987,23,Amuro,6213,Toaru Kagaku no Railgun,8
988,23,Amuro,16049,Toaru Kagaku no Railgun S,8
989,23,Amuro,4654,Toaru Majutsu no Index,8
990,23,Amuro,8937,Toaru Majutsu no Index II,8
991,23,Amuro,916,Tokkou,9
992,23,Amuro,21353,Tokyo ESP,5
993,23,Amuro,22319,Tokyo Ghoul,9
994,23,Amuro,27899,Tokyo Ghoul √A,8
995,23,Amuro,16011,Tokyo Ravens,7
996,23,Amuro,6,Trigun,8
997,23,Amuro,4106,Trigun: Badlands Rumble,9
998,37,megan,3167,Eve no Jikan,7
999,37,megan,2787,Shakugan no Shana II (Second),7
1000,37,megan,21881,Sword Art Online II,8
1001,37,megan,49,Aa! Megami-sama!,8
1002,37,megan,102,Aishiteruze Baby★★,8
1003,37,megan,530,Bishoujo Senshi Sailor Moon,8
1004,37,megan,740,Bishoujo Senshi Sailor Moon R,8
1005,37,megan,531,Bishoujo Senshi Sailor Moon R: The Movie,8
1006,37,megan,997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,7
1007,37,megan,1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,7
1008,37,megan,150,Blood+,9
1009,37,megan,1222,Bokura ga Ita,9
1010,37,megan,59,Chobits,9
1011,37,megan,60,Chrno Crusade,10
1012,37,megan,61,D.N.Angel,9
1013,37,megan,226,Elfen Lied,8
1014,37,megan,393,Escaflowne,7
1015,37,megan,119,Final Approach,6
1016,37,megan,120,Fruits Basket,9
1017,37,megan,71,Full Metal Panic!,9
1018,37,megan,73,Full Metal Panic! The Second Raid,9
1019,37,megan,72,Full Metal Panic? Fumoffu,8
1020,37,megan,17895,Golden Time,7
1021,37,megan,106,Hana yori Dango,10
1022,37,megan,2071,Hana yori Dango (Movie),7
1023,37,megan,587,Hanbun no Tsuki ga Noboru Sora,7
1024,37,megan,15809,Hataraku Maou-sama!,7
1025,37,megan,5630,Higashi no Eden,9
1026,37,megan,13403,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,9
1027,37,megan,3731,Itazura na Kiss,8
1028,37,megan,3092,Junjou Romantica,5
1029,37,megan,7054,Kaichou wa Maid-sama!,8
1030,37,megan,14713,Kamisama Hajimemashita,8
1031,37,megan,990,Kamisama Kazoku,8
1032,37,megan,143,Kannazuki no Miko,6
1033,37,megan,3503,Kanokon,6
1034,37,megan,145,Kareshi Kanojo no Jijou,9
1035,37,megan,667,Kashimashi: Girl Meets Girl,7
1036,37,megan,1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,7
1037,37,megan,147,Kimi ga Nozomu Eien,9
1038,37,megan,6045,Kimi ni Todoke,7
1039,37,megan,9656,Kimi ni Todoke 2nd Season,7
1040,37,megan,2034,Lovely★Complex,10
1041,37,megan,330,Midori no Hibi,8
1042,37,megan,16067,Nagi no Asu kara,9
1043,37,megan,877,Nana,10
1044,37,megan,1698,Nodame Cantabile,9
1045,37,megan,20507,Noragami,8
1046,37,megan,195,Onegai☆Teacher,9
1047,37,megan,196,Onegai☆Twins,10
1048,37,megan,853,Ouran Koukou Host Club,9
1049,37,megan,322,Paradise Kiss,7
1050,37,megan,710,Rec,6
1051,37,megan,1699,Romeo x Juliet,9
1052,37,megan,167,Scrapped Princess,9
1053,37,megan,199,Sen to Chihiro no Kamikakushi,10
1054,37,megan,355,Shakugan no Shana,9
1055,37,megan,16498,Shingeki no Kyojin,10
1056,37,megan,4722,Skip Beat!,7
1057,37,megan,534,Slayers,8
1058,37,megan,3470,Special A,9
1059,37,megan,11757,Sword Art Online,9
1060,37,megan,182,Tenkuu no Escaflowne,10
1061,37,megan,513,Tenkuu no Shiro Laputa,9
1062,37,megan,51,Tenshi Kinryouku,6
1063,37,megan,200,Tenshi na Konamaiki,8
1064,37,megan,2236,Toki wo Kakeru Shoujo,10
1065,37,megan,14227,Tonari no Kaibutsu-kun,7
1066,37,megan,3457,Vampire Knight,10
1067,37,megan,4752,Vampire Knight Guilty,7
